geo_cluster,n_stops,n_station_ids_tras_paso2,n_agencias,agencias,nombres
1316,3,3,2,"['CC', 'METRO']","['Av. F.F.C.C. Industrial y Norte 25', 'Av. Oceanía y Gral. Bonifacio Salinas', 'Ricardo Flores Magón']"
1048,3,3,2,"['CC', 'RTP']","['Anillo Periférico Blvd. Manuel Avila Camacho - Presa Salinillas', 'Av. Ingenieros Militares y Av. Lomas de Sotelo', 'Blvd. Manuel Avila C. e Ingenieros Militares']"
1045,3,3,2,"['CC', 'RTP']","['Anillo Periférico Blvd. Manuel Avila Camacho - Conscripto', 'Av. del Conscripto y Comite Olímpico Mexicano', 'Blvd. Manuel Avila C. y Av. Conscripto']"
1029,3,2,2,"['CC', 'TROLE']","['San Francisco', 'San Francisco y Félix Cuevas']"
972,3,3,2,"['CC', 'RTP']","['Calz. San Isidro y 2da Cda. San Isidro', 'Calz. San Isidro y Francita', 'Francita']"
1379,3,2,3,"['CC', 'MB', 'TROLE']","['Av. Victoria Ote. y C. La Corona', 'Necaxa', 'Victoria']"
1370,3,3,3,"['MB', 'RTP', 'TROLE']","['Glorieta Violeta', 'V. Trujano', 'Zaragoza - Mina']"
1362,3,3,2,"['CC', 'METRO']","['Balbuena', 'Base Calz. Ignacio Zaragoza y C. 17', 'Calle 15 y Calz. Ignacio Zaragoza']"
1360,3,3,2,"['METRO', 'RTP']","['Calz. Ignacio Zaragoza - Metro Zaragoza', 'Cetram Metro Zaragoza y Metro Tepalcates', 'Zaragoza']"
1354,3,2,2,"['MB', 'METRO']","['Etiopía', 'Etiopía y Plaza de la Transparencia']"
1009,3,3,2,"['CC', 'MB']","['Barranca del Muerto e Insurgentes', 'Barranca del Muerto y Popo', 'José María Velasco']"
1004,3,3,2,"['CC', 'RTP']","['Av. Popocatepetl - Uxmal', 'Eje 8 Popocatepetl - Uxmal', 'José María Rico y Palomar']"
254,3,2,2,"['CC', 'RTP']","['Av. Desembocadura', 'Desembocadura ', 'Punto 31']"
253,3,2,2,"['CC', 'RTP']","['Av. Cima', 'Av. Cima ', 'Punto 30']"
223,3,2,2,"['CC', 'RTP']","['Marejada', 'Punto 38']"
2354,3,3,2,"['CC', 'RTP']","['México Norte y Puebla Poniente', 'Puebla Poniente', 'Sonora y Puebla Ote.']"
2311,3,3,2,"['CC', 'RTP']","['Cam. A Nativitas y Lirio Acuatico', 'Cam. a Nativitas y C. Río San Lucas', 'Lirio Acuatico']"
2307,3,3,2,"['CC', 'RTP']","['Carr. Xochimilco Tulyehualco y Desiderio Peña', 'Desiderio Peña', 'San Jerónimo']"
2304,3,3,2,"['CC', 'RTP']","['Ahuehuetitla', 'Av. Tenochtitlán y Cda. Benito Juarez', 'Cerrada Benito Juárez']"
2303,3,2,2,"['CC', 'RTP']","['Av. Tenochtitlán y La Planta', 'La Planta']"
2302,3,2,2,"['CC', 'RTP']","['Av. Tenochtitlán y Lic. Pedro Benavides', 'Pedro Benavides']"
2301,3,3,2,"['CC', 'RTP']","['Av. Tenochtitlán y Calle Ignacio Zaragoza', 'Ignacio Zaragoza', 'Ojo de Agua']"
2300,3,3,2,"['CC', 'RTP']","['Alcocatitla', 'Av. Tenochtitlán y Cjon. Alcocatitla', 'Cuauhtémoc 2']"
2285,3,3,2,"['CC', 'RTP']","['Av. Jalisco Pte. y Glorieta de Zapata', 'Jalisco', 'Nuevo León Pte. y Glorieta de Zapata']"
1414,3,2,2,"['CC', 'MB']","['Tepetlapa', 'Tepetlapa y Armada de México']"
1403,3,3,2,"['MB', 'RTP']","['Av. de las Culturas - Eje 5 Norte', 'De Las Culturas', 'Eje 5 Norte Av. Dvo. Reynosa - Av. de las Culturas']"
1402,3,2,2,"['MB', 'RTP']","['Eje 5 Norte Av. Deportivo Reynosa - UAM', 'Eje 5 Norte Av. Dvo. Reynosa - UAM', 'Ferocarriles Nacionales']"
1390,3,2,2,"['CC', 'MB']","['Eje 5 Norte Calz. San Juan de Aragón y Álvaro Obregón', 'Pueblo San Juan de Aragón']"
960,3,2,2,"['CC', 'METRO']","['Manuel González y Metro Tlatelolco', 'Tlatelolco']"
2284,3,3,2,"['CC', 'RTP']","['2do. Callejón Independencia', 'Av. Miguel Hidalgo y 2do Callejón Independencia', 'Cerrada Hidalgo']"
2276,3,2,2,"['CC', 'RTP']","['Av. Miguel Hidalgo y Al Cielo', 'Carretera a Oaxtepec']"
2273,3,2,2,"['CC', 'RTP']","['Herradura', 'San Gregorio - Oaxtepec y Texaxahualli']"
2117,3,3,2,"['CC', 'RTP']","['Av. Tláhuac - Plaza Tulyehualco y Zaragoza', 'Av. Tláhuac - Zaragoza', 'EverandoGamiz - Libertad']"
2063,3,3,2,"['CC', 'RTP']","['Acoxpa - El Potrero', 'Sobre Calz. Acoxpa y Av. Huerta', 'Sobre Calz. Acoxpa y El Potrero']"
322,3,2,2,"['CC', 'RTP']","['Desarrollo Profesional', 'Desarrollo profesional', 'Promoción Industrial']"
319,3,3,2,"['CC', 'RTP']","['Av. Acueducto', 'Periférico Norte', 'Ventisca']"
309,3,2,3,"['CC', 'MB', 'RTP']","['La Patera', 'Miguel Othon de Mendizabal - Calz. Vallejo']"
302,3,3,2,"['CC', 'METRO']","['Andador 17-A', 'Calle Norte 23A', 'Instituto del Petróleo']"
261,3,2,2,"['CC', 'RTP']","['Cuautepec', 'Punto 42']"
339,3,2,2,"['CC', 'RTP']","['Cerrada 1 de San Miguel', 'Cerro de los Conejos']"
895,3,3,2,"['CC', 'RTP']","['Anillo Periférico Canal de Garay - Oaxaca', 'Periférico - Clínica 35', 'Periférico - Oaxaca']"
1495,3,3,2,"['CC', 'TL']","['Av. Cuauhtémoc y Gladiolas', 'Terminal Gladiolas y Justo Sierra', 'Xochimilco']"
1487,3,2,2,"['CC', 'MB']","['La Piedad', 'Sobre Av. División del Norte y Xola']"
1478,3,3,2,"['MB', 'RTP']","['Altavista', 'Av. Insurgentes', 'Insurgentes Sur']"
1471,3,3,2,"['CC', 'MB']","['Nuevo León', 'Sobre Av. División del Norte y Tehuantepec', 'Sobre Av. Nuevo León y Benjamín Franklin']"
1468,3,2,2,"['CC', 'MB']","['Doctor Vértiz', 'Sobre Dr. J. M. Vertiz y  Xola', 'Sobre Dr. J. M. Vertiz y Xola']"
1448,3,2,2,"['CC', 'MB']","['Antonio Valeriano - Calzada Vallejo', 'Antonio Valeriano - Vallejo', 'Hospital La Raza']"
1417,3,3,2,"['CC', 'MB']","['Av. Santa Ana - Av. Carlota Armero', 'Av. Santa Ana - Retorno en U', 'ESIME Culhuacán']"
938,3,3,2,"['CC', 'RTP']","['Herreros - Rotograbados', 'Herreros y Marmoleria', 'Hortelanos - Rotograbados']"
937,3,2,2,"['CC', 'RTP']","['Herreros - Av. del PeNón', 'Herreros y Av. del PeNón', 'Hortelanos - Floricultura']"
936,3,2,2,"['CC', 'RTP']","['Av. del PeNón - Pirotecnia', 'Av. del PeNón y Pirotecnia', 'Hortelanos - Peñón']"
1544,3,2,2,"['CC', 'TROLE']","['Calle 509', 'Tlacos y Cairo']"
1542,3,2,2,"['RTP', 'TROLE']","['Norte 172 - Norte 33', 'Norte 33', 'Norte 33 - Oriente 172']"
1538,3,3,2,"['CC', 'TROLE']","['Beethoven', 'Beethoven - Calzada de los Misterios', 'Telurio']"
1536,3,3,2,"['CC', 'TROLE']","['Av. Henry Ford y Alicia', 'Av. Henry Ford y Calz. de Guadalupe', 'Henry Ford']"
1535,3,2,2,"['CC', 'TROLE']","['Av. Victoria Ote. y Calz. de Guadalupe', 'Calz. Guadalupe y Av. Victoria Ote.', 'Victoria']"
889,3,3,2,"['CC', 'RTP']","['Anillo Periférico Canal de Garay - Eje 5 Sur Aurrera-Home-Mart', 'Periférico - CETIS 153', 'Periférico - Home Mark']"
886,3,3,2,"['CC', 'RTP']","['Anillo Periférico Oriente - Michoacan', 'Parque de la Policia Federal', 'Periférico - Price Shoes']"
901,3,3,2,"['CC', 'RTP']","['Anillo Periférico Canal de Garay - Priv. Beltran', 'Anillo Periférico Canal de Garay - Valle de Bravo', 'Periférico - Prosperidad']"
328,3,2,2,"['CC', 'RTP']","['Francisco Villa - Jaime Nunó', 'Jaime Nuno']"
325,3,2,2,"['CC', 'RTP']","['Emiliano Zapata', 'Pedro Ferriz']"
2049,3,3,2,"['CC', 'RTP']","['Anillo Periférico Canal de Garay - Canal de Cuemanco', 'Sobre Anillo Periférico y Cañaverales', 'Sobre Blvd. Adolfo Ruíz Cortines y Cto. Cuemanco Nte.']"
360,3,2,2,"['CC', 'TROLE']","['Enrique Granados', 'Granados']"
345,3,2,2,"['CC', 'MB']","['Tres Guerras', 'Vocacional 5']"
402,3,3,2,"['CC', 'RTP']","['Castillo de Chapultepec', 'Castillo de Miramar', 'Paseo de la Reforma - Castillo de Chapultepec']"
399,3,3,2,"['CC', 'RTP']","['Paseo de la Reforma - Sierra Auvernia', 'Paseo de las Palmas - Auvernias', 'Paseo de las Palmas - Vertientes']"
369,3,3,2,"['CC', 'RTP']","['Miguel Bernard', 'Miguel Othon de Mendizabal - Santa Ana Norte', 'Santa Ana']"
420,3,3,2,"['CC', 'RTP']","['Ahuehuetes', 'Bosque de Reforma - Paseo de los Ahuehuetes', 'Bosques de Reforma - Bosques de Ahuehuetes']"
414,3,2,2,"['CC', 'RTP']","['Paseo de la Reforma - Montes Pirineos', 'Paseo de la Reforma - Prado Sur']"
411,3,2,2,"['CC', 'RTP']","['Paseo de la Reforma - Blvd. Adolfo Lopez Mateos', 'Paseo de la Reforma - Fuente de Petróleos', 'Paseo de la Reforma y Fuente de Petroleos']"
1581,3,2,2,"['RTP', 'TROLE']","['Sur 73', 'Sur 73 - Oriente 172']"
1573,3,3,2,"['RTP', 'TROLE']","['Emiliano Zapata - Tokio', 'Emiliano Zapata y Mpo. Libre - Tokio', 'Tokio']"
1570,3,3,2,"['RTP', 'TROLE']","['Emiliano Zapata - Uxmal', 'Emiliano Zapata y Mpo. Libre - Uxmal', 'Uxmal']"
1569,3,3,2,"['RTP', 'TROLE']","['Cuauhtémoc', 'Emiliano Zapata - Cuauhtémoc', 'Emiliano Zapata y Mpo. Libre - Cuauhtémoc']"
1565,3,3,2,"['CC', 'TROLE']","['Calle 525', 'Circuito Interior - Jericó', 'Circuito Interior - Rublos']"
861,3,3,2,"['CC', 'TROLE']","['Av. Juárez - López', 'Francisco I. Madero', 'Independencia']"
407,3,2,2,"['CC', 'RTP']","['Paseo de las Palmas - MontaNas Calizas', 'Paseo de las Palmas - Sierra Vertientes']"
1891,3,2,2,"['CBB', 'RTP']","['Av. Constituyentes - General José María Mendivil', 'Panteón Dolores']"
1874,3,2,2,"['CC', 'RTP']","['Calz. de la Virgen - Hermanas González', 'Calzada de La Virgen - Manuela Medina', 'Manuela Medina - Calzada de La Virgen']"
1846,3,3,2,"['CC', 'RTP']","['José Loreto Fabela - Teatro Cantinflas', 'José Loreto Fabela y A-2 Bosque de Aragón', 'José Loreto Fabela y Zoológico de Aragón']"
461,3,2,2,"['CC', 'METRO']","['Eje 1 Norte Fuerza Aérea Mexicana - Metro Hangares', 'Hangares']"
443,3,2,2,"['CC', 'RTP']","['Bosques de Reforma - Royal Reforma', 'Royal Reforma']"
439,3,2,2,"['CC', 'RTP']","['Base Paseo de los Tamarindos', 'Prol. Paseo de la Reforma - Paseo de los Tamarindos']"
537,3,2,2,"['CC', 'RTP']","['Gpe. Inclan Ramírez - Calle Nardo Sur', 'Guadalupe Inclan Ramírez - Rubellon', 'Guadalupe Inclan Ramírez - Rubellón']"
532,3,3,2,"['CC', 'TL']","['20 de Noviembre - Av. México', '20 de Noviembre - Mártires del Río Blanco', 'Huichapan']"
603,3,2,2,"['CC', 'RTP']","['Anillo Periférico Sur - Av. Toluca', 'Periférico - Av. Toluca']"
631,3,3,2,"['CC', 'RTP']","['Anillo Periférico Sur - Tiziano', 'Periférico - Molinos', 'Tiziano']"
1740,3,2,2,"['CC', 'RTP']","['Av. Nuevo León y Dalia', 'Calle Dalia - Av. Nuevo León']"
1601,3,3,2,"['CC', 'TROLE']","['Irlanda', 'Sobre Av. División del Norte e Irlanda', 'Sobre Av. División del Norte y Carreteraco']"
677,3,3,2,"['CC', 'MB']","['Eje 4 Oriente Canal Río de Churubusco - Av. Té', 'Eje 4 Oriente Canal Río de Churubusco - El Rodeo', 'El Rodeo']"
667,3,2,2,"['CC', 'TROLE']","['Eje 2A Sur Av. del Taller - Torno', 'Torno']"
731,3,3,2,"['CC', 'TROLE']","['Gral. Mariano Escobedo - Deportivo Chapultepec', 'Gral. Mariano Escobedo - Victor Hugo', 'Mariano Escobedo']"
711,3,3,2,"['CC', 'RTP']","['Miguel Schultz - Sullivan', 'Parque Via y Rosas Moreno', 'Villalogín - Río Neva']"
709,3,2,2,"['CC', 'RTP']","['Marina Nacional - Golfo de Sidra', 'Marina Nacional - Lago Espiridino']"
757,3,2,2,"['CC', 'RTP']","['Av. 508 - Av. 547', 'Calle 549']"
754,3,2,2,"['CC', 'RTP']","['Av. 508 - Av. 519', 'CAlle 519', 'Calle 519']"
600,3,2,2,"['CC', 'RTP']","['Luis Cabrera', 'Periférico - DIF']"
589,3,3,2,"['CC', 'RTP']","['Anillo Periférico Blvd. Adolfo Ruiz Cortines - Oriente 4', 'Periférico - J. F. Kennedy', 'Periférico - Oriente 3']"
585,3,3,2,"['CC', 'RTP']","['Calz. México-Xochimilco - Camino Real', 'Huipulco', 'Periférico - Camino Real']"
583,3,3,2,"['CC', 'RTP']","['Anillo Periférico Blvd. Adolfo Ruiz Cortines - Viaducto Tlalpan', 'Periférico - INE', 'Periférico - Rehabilitación']"
1764,3,3,2,"['CC', 'RTP']","['Av. Centenario - Frente a No. 3000', 'Banda Farfan', 'Unidad 3004']"
1747,3,2,2,"['CC', 'RTP']","['Av. Nuevo León y La Huerta', 'Cerrada la Huerta', 'La Huerta - Nuevo León']"
1744,3,3,2,"['CC', 'RTP']","['Av. Nuevo León - Calle Zacapa', 'Av. Nuevo León y Alamo', 'Zacapa']"
612,3,2,2,"['CC', 'RTP']","['Anillo Periférico Sur - Van Dick y La Castañeda', 'Periférico - Murillo']"
1190,3,3,2,"['CC', 'RTP']","['Congreso de la Unión y P. E. Calles', 'Honorable Congreso de la Unión - Plutarco Elías Calles', 'Honorable Congreso de la Unión - Recreo']"
2453,3,3,2,"['CC', 'RTP']","['C. 6', 'Calle 6', 'Islas Berry']"
2452,3,2,2,"['CC', 'RTP']","['Ciudad Madera', 'Madero']"
2451,3,2,2,"['CC', 'RTP']","['Cda. De los Olmos', 'Paseo de los Olmos']"
114,3,2,2,"['CC', 'MB']","['Eje 3 Ote. Ing Eduardo Molina y Oriente 87', 'Río Santa Coleta']"
83,3,3,2,"['CC', 'RTP']","['Calz. Legaria - Lago Izabal', 'Calz. Legaria - Lago Ontario', 'Lago Ontario - Lago Atter']"
54,3,2,2,"['PUMABUS', 'TROLE']","['Av. Imán', 'Cefiro']"
31,3,3,2,"['CC', 'PUMABUS']","['Base Estadio Olímpico', 'Estadio CU (BASE)', 'Relaciones Laborales']"
125,3,2,3,"['CC', 'MB', 'TROLE']","['Cuauhtémoc', 'Municipio Libre y Parque de los Venados', 'Pueblo Sta. Cruz Atoyac']"
123,3,2,2,"['MB', 'RTP']","['5 de Mayo', '5 de Mayo - Av. Ing. Eduardo Molina']"
204,3,3,2,"['CC', 'RTP']","['13 de Septiembre', 'Av. Patriotismo - 13 de Septiembre', 'Circuito Interior y 13 de Septiembre']"
203,3,3,2,"['CC', 'RTP']","['11 de Abril', 'Av. Patriotismo - 11 de Abril', 'Circuito Interior y 11 de Abril']"
202,3,2,2,"['CC', 'RTP']","['Circuito Interior y Puente la Morena', 'Puente de la Morena']"
201,3,3,2,"['CC', 'RTP']","['Av. Patriotismo - Calle 9 ', 'Calle 9', 'Circuito Interior y Calle 9']"
219,3,3,2,"['CC', 'RTP']","['Av. Instituto Politécnico Nacional', 'Punto 43', 'Sierra Vista']"
1076,3,3,3,"['CC', 'METRO', 'RTP']","['Chabacano', 'José A. Torres y Mateos', 'Juan Antonio Mateos - Vicente Beristain']"
1075,3,3,2,"['CC', 'TROLE']","['Av. del Taller y Xocongo', 'José Antonio Torres', 'Tlalpan']"
1073,3,3,2,"['CC', 'TROLE']","['Cacahuamilpa', 'Álvaro Obregón', 'Álvaro Obregón y Yucatán']"
1226,3,2,2,"['CC', 'RTP']","['Av. Ferrocarril Hidalgo - Pelicano', 'Av. Ferrocarril Hidalgo - Vicente Villada', 'Ferrocarril Hidalgo y Pelicano']"
1216,3,3,2,"['CC', 'MB']","['Andrés Molina', 'Andrés Molina y Plutarco', 'Andrés Molina y Santa Anita']"
1183,3,3,2,"['CC', 'RTP']","['Calz. de la Viga - Cardiologos', 'Calz. de la Viga - Playa Pie de la Cuesta', 'La Viga y Pie de la Cuesta']"
1180,3,2,2,"['CC', 'RTP']","['Calz. de la Viga - Agustín Yañez', 'La Viga y Agustín Yañez']"
1179,3,3,2,"['CC', 'RTP']","['Calz. de la Viga - Anastasio G. Saravia', 'Calz. de la Viga - Emiliano Zapata', 'La Viga y Emiliano Zapata']"
1178,3,3,2,"['CC', 'RTP']","['Calz. de la Viga - Osa Menor', 'Calz. de la Viga -Campesinos', 'La Viga y Osa Menor']"
1176,3,3,2,"['CC', 'RTP']","['Escuela Naval M. y Paseo Chico', 'Escuela Naval Militar - Canal Nacional', 'Escuela Naval Militar - Paseo Chico']"
1173,3,3,2,"['CC', 'RTP']","['Escuela Naval M. y Paseo del Bosque', 'Escuela Naval Militar - 16 de Septiembre', 'Escuela Naval Militar - Paseos del Bosque']"
1160,3,2,2,"['CC', 'MB']","['Campo Marte', 'Paseo de la Reforma y Jardines de Libano']"
1115,3,3,2,"['CC', 'MB']","['Constitución de Apatzingan y Antonio de León Loyola', 'General Antonio de León', 'José Arrese y Constitución de Apatzingan']"
1194,3,2,2,"['CC', 'RTP']","['Congreso de la Unión y Emiliano Zapata', 'Eje 2 Ote. H Congreso de la Unión y Emiliano Zapata', 'Honorable Congreso de la Unión - Emiliano Zapata']"
1192,3,3,2,"['CC', 'RTP']","['Congreso de la Unión y Oriente 32', 'Eje 2 Ote. H Congreso de la Unión y Lorenzo Boturini', 'Honorable Congreso de la Unión - Oriente 32']"
1182,2,2,2,"['CC', 'RTP']","['Calz. de la Viga - Porto Alegre', 'La Viga y Puerto Alegre']"
141,2,2,2,"['CC', 'METRO']","['Lago Hielmar - Lago Ginebra', 'San Joaquín']"
635,2,2,2,"['CC', 'RTP']","['Anillo Periférico Blvd. Manuel Avila Camacho - Fuente de Petróleo', 'Periférico - Fuentes de Petróleo']"
636,2,2,2,"['CC', 'RTP']","['Calz. Ignacio Zaragoza - Agua Caliente', 'Calz. Ignacio Zaragoza - Oriente 237']"
651,2,2,2,"['CC', 'TROLE']","['Manuel M. Flores - Eje Central Lázaro Cardenas', 'Monumento a Lázaro Cárdenas']"
662,2,2,2,"['CC', 'TROLE']","['Av. Sonora - Durango', 'Durango']"
664,2,2,2,"['CC', 'TROLE']","['Aconchi', 'Eje 2A Sur  Av. del Taller - Aconchi']"
665,2,2,2,"['CC', 'TROLE']","['Cucurpe', 'Eje 2A Sur Av. del Taller - Cucurpe']"
627,2,2,2,"['CC', 'RTP']","['Anillo Periférico Blvd. Adolfo Ruiz Cortines - Camino a Santa Teresa', 'Periférico - Camino a Santa Teresa']"
597,2,2,2,"['CC', 'RTP']","['Anillo Periférico Blvd. Adolfo Ruiz Cortines - TV Azteca', 'Periférico - TV Azteca']"
800,2,2,2,"['CC', 'METRO']","['Norte 45', 'Poniente 122 - Priv. Tula']"
802,2,2,2,"['CC', 'MB']","['Francisco Morazán - Carlos Hank González', 'Villa de Aragón']"
755,2,2,2,"['CC', 'RTP']","['Av. 508 - Av. 529', 'Calle 529']"
756,2,2,2,"['CC', 'RTP']","['Av. 508 - Av. 535', 'Calle 535']"
763,2,2,2,"['CC', 'RTP']","['Av. 519', 'Eje 3 Norte Av. 506 - Av. 521']"
764,2,2,2,"['CC', 'RTP']","['Av. 535', 'Eje 3 Norte Av. 506 - Av. 535']"
544,2,2,2,"['CC', 'TL']","['Guadalupe Inclan Ramírez - Tren Ligero Tepepan', 'Tepepan']"
515,2,2,2,"['CC', 'MB']","['Ayuntamiento', 'Ayuntamiento - Insurgentes Sur']"
524,2,2,2,"['CC', 'RTP']","['Acueducto - Arboledas', 'Acueducto - Unidad Habitacional el Encanto']"
527,2,2,2,"['CC', 'RTP']","['Antiguo Camino a Xochimilco - Av. México', 'Antiguo Camino a Xochimilco - Museo Dolores Olmedo']"
442,2,2,2,"['CC', 'RTP']","['Bosques de Mangos', 'Bosques de Reforma - Bosques de Mangos']"
409,2,2,2,"['CC', 'RTP']","['Castillo de Miramar', 'Paseo de la Reforma - Castillo de Miramar']"
854,2,2,2,"['CC', 'RTP']","['San Bartolo - Río Parana', 'San Bartolo Naucalpan - Río Paraná']"
856,2,2,2,"['CC', 'RTP']","['Calz. San Bartolo - Ururguay', 'San Bartolo Naucalpan - Río Uruguay']"
1571,2,2,2,"['RTP', 'TROLE']","['Centro de Rehabilitación', 'Emiliano Zapata - Tajin']"
1580,2,2,2,"['RTP', 'TROLE']","['Oriente 172 - Sur 69A', 'Sur 69-A']"
782,2,2,2,"['CC', 'MB']","['Base Montiel', 'Deportivo 18 de Marzo']"
784,2,2,2,"['CC', 'RTP']","['Poniente 112', 'Poniente 112 - Av. Insurgentes Norte II']"
785,2,2,2,"['CC', 'RTP']","['Av. Instituto Politécnico Nacional', 'Poniente 112 - Instituto Politécnico Nacional']"
793,2,2,2,"['CC', 'RTP']","['Av. Insurgentes Norte', 'Eje 4 Norte Av. Fortuna - Av. Insurgentes Norte']"
794,2,2,2,"['CC', 'RTP']","['Eje 4 Norte Av. Fortuna - Río Bamba', 'Río Bamba']"
797,2,2,2,"['CC', 'TROLE']","['CCH Vallejo', 'Eje Central Lázaro Cardenas - CCH Vallejo 2']"
422,2,2,2,"['CC', 'RTP']","['Bosques de Chopos', 'Bosques de la Reforma - Bosques de Chopos']"
371,2,2,2,"['CC', 'RTP']","['Av. Cima ', 'Av. de la Cima']"
357,2,2,2,"['CC', 'MB']","['Calz. San Simón', 'San Simón']"
358,2,2,2,"['CC', 'MB']","['Eje 1 Poniente', 'Tolnáhuac']"
1920,2,2,2,"['CC', 'RTP']","['Eje 1 Ote. Calz de la Viga y Av. Andrés Molina Enriquez', 'Prol. Andrés Molina Enriquez - Eje 1 Oriente Andrés Molina Enríquez']"
871,2,2,2,"['CC', 'RTP']","['Eje 5 Sur Av. Leyes de Reforma - Rojo Gómez', 'Leyes de Reforma - Rojo Gómez']"
874,2,2,2,"['CC', 'RTP']","['Eje 5 sur Leyes de Reforma - 11 de Enero de 1861', 'Leyes de Reforma - 11 de Enero']"
1545,2,2,2,"['RTP', 'TROLE']","['Hidalgo', 'Parque Vía - Miguel Hidalgo']"
1552,2,2,2,"['RTP', 'TROLE']","['Av. de los Ángeles', 'Cultura Norte - Priv. de los Ángeles']"
1554,2,2,2,"['RTP', 'TROLE']","['Aztacalco', 'Cultura Norte - Unidad Habitacional Xochinahuac']"
803,2,2,2,"['CC', 'MB']","['Francisco Morazán', 'Francisco Morazán - Villa de Aragón']"
825,2,2,2,"['CC', 'RTP']","['Av. Ferrocarril Hidalgo - Tesoro', 'Eje 1 Oriente Av. FErrocarril Hidalgo - Joyas']"
833,2,2,2,"['CC', 'RTP']","['Aquiles Serdán - Otoño', 'José F. Gutiérrez - Otoño']"
1424,2,2,2,"['CC', 'MB']","['Deportivo Eduardo Molina', 'Eje 3 Ote. Ing Eduardo Molina y Electricistas']"
1449,2,2,2,"['CC', 'MB']","['Calzada Vallejo - Godard', 'Héroe de Nacozari']"
1453,2,2,2,"['MB', 'RTP']","['Calz. Ignacio Zaragoza - Julian de los Reyes', 'Canal de San Juan ']"
893,2,2,2,"['CC', 'RTP']","['Anillo Periférico Canal de Garay - Puente Peatonal Zaragoza', 'Periférico - Zaragoza']"
900,2,2,2,"['CC', 'RTP']","['Anillo Periférico Oriente - Hilario Medina', 'Periférico - Hilario Medina']"
333,2,2,2,"['CC', 'RTP']","['2da Francisco Villa', 'Secundaria 160']"
